Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
14700.0,12,2,880.96,5,3,3,533,Need Attention
14701.0,39,6,2012.72,3,5,5,355,Loyal Customers
14702.0,10,11,2938.61,5,5,5,555,Champions
14704.0,21,2,266.66,4,3,2,432,Need Attention
14706.0,215,1,390.69,1,1,2,112,Lost
14707.0,32,2,139.2,4,3,1,431,Need Attention
14708.0,20,2,666.85,4,3,3,433,Need Attention
14709.0,30,11,3554.14,4,5,5,455,Champions
14710.0,47,8,1005.17,3,5,4,354,Loyal Customers
14712.0,14,1,411.0,5,1,2,512,New Customers
14713.0,31,8,1666.17,4,5,4,454,Champions
14714.0,3,3,746.05,5,3,3,533,Need Attention
14715.0,39,4,973.0699999999999,3,4,4,344,Loyal Customers
14716.0,41,1,235.77,3,1,1,311,Need Attention
14717.0,330,1,81.3,1,1,1,111,Lost
14718.0,7,1,226.42,5,1,1,511,New Customers
14722.0,73,2,325.45,3,3,2,332,Potential Loyalists
14723.0,21,4,571.17,4,4,3,443,Champions
14724.0,187,1,345.25,1,1,2,112,Lost
14725.0,131,2,266.81,2,3,2,232,Need Attention
14726.0,251,1,124.75,1,1,1,111,Lost
14727.0,143,2,199.35,2,3,1,231,Need Attention
14728.0,9,1,190.58,5,1,1,511,New Customers
14729.0,222,2,280.4,1,3,2,132,Need Attention
14732.0,101,9,1979.95,2,5,5,255,At Risk
14734.0,22,4,1056.42,4,4,4,444,Champions
14735.0,13,21,5628.67,5,5,5,555,Champions
14736.0,81,2,401.08,2,3,2,232,Need Attention
14738.0,157,2,507.45,2,3,3,233,Need Attention
14739.0,1,18,7671.34,5,5,5,555,Champions
14740.0,6,8,2712.85,5,5,5,555,Champions
14741.0,14,1,312.75,5,1,2,512,New Customers
14742.0,31,1,579.85,4,1,3,413,New Customers
14743.0,189,1,50.48,1,1,1,111,Lost
14744.0,5,6,1756.0,5,5,4,554,Champions
14745.0,98,7,1351.55,2,5,4,254,At Risk
14746.0,2,4,593.5,5,4,3,543,Champions
14748.0,33,5,1266.1499999999999,4,4,4,444,Champions
14749.0,76,1,310.15,3,1,2,312,Need Attention
14750.0,332,1,112.03,1,1,1,111,Lost
14751.0,281,2,126.45,1,3,1,131,Need Attention
14753.0,57,1,306.36,3,1,2,312,Need Attention
14754.0,22,4,912.4300000000001,4,4,4,444,Champions
14755.0,14,13,4352.32,5,5,5,555,Champions
14756.0,21,1,1385.7,4,1,4,414,New Customers
14758.0,105,2,1059.55,2,3,4,234,Need Attention
14761.0,40,1,192.02,3,1,1,311,Need Attention
14762.0,222,1,117.05000000000001,1,1,1,111,Lost
14766.0,7,4,3566.57,5,4,5,545,Champions
14767.0,70,1,382.81,3,1,2,312,Need Attention
14769.0,1,8,4257.77,5,5,5,555,Champions
14770.0,64,6,2761.2200000000003,3,5,5,355,Loyal Customers
14771.0,218,2,594.62,1,3,3,133,Need Attention
14773.0,189,1,140.55,1,1,1,111,Lost
14774.0,125,1,241.45,2,1,2,212,Lost
14776.0,17,3,866.82,4,3,3,433,Need Attention
14783.0,255,1,307.3,1,1,2,112,Lost
14786.0,147,1,90.96,2,1,1,211,Lost
14787.0,67,1,110.65,3,1,1,311,Need Attention
14788.0,192,1,476.88,1,1,3,113,Lost
14790.0,12,5,1532.55,5,4,4,544,Champions
14791.0,203,1,303.63,1,1,2,112,Lost
14793.0,131,1,396.91,2,1,2,212,Lost
14794.0,42,2,490.39,3,3,3,333,Potential Loyalists
14796.0,14,7,1417.5,5,5,4,554,Champions
14797.0,103,1,300.31,2,1,2,212,Lost
14798.0,128,4,530.17,2,4,3,243,At Risk
14799.0,334,1,180.45,1,1,1,111,Lost
14800.0,8,4,1748.26,5,4,4,544,Champions
14802.0,34,2,1502.98,3,3,4,334,Potential Loyalists
14805.0,113,2,368.64,2,3,2,232,Need Attention
14806.0,35,1,110.03999999999999,3,1,1,311,Need Attention
14807.0,246,1,349.64,1,1,2,112,Lost
14809.0,217,2,686.76,1,3,3,133,Need Attention
14810.0,15,2,268.7,5,3,2,532,Need Attention
14812.0,195,1,185.8,1,1,1,111,Lost
14813.0,207,1,460.34,1,1,2,112,Lost
14814.0,177,1,160.46,1,1,1,111,Lost
14817.0,17,4,2181.98,4,4,5,445,Champions
14818.0,54,3,512.61,3,3,3,333,Potential Loyalists
14819.0,90,2,198.09,2,3,1,231,Need Attention
14820.0,22,3,518.02,4,3,3,433,Need Attention
14821.0,228,3,293.65,1,3,2,132,Need Attention
14822.0,82,1,157.70000000000002,2,1,1,211,Lost
14824.0,9,5,2455.55,5,4,5,545,Champions
14825.0,27,10,1840.45,4,5,4,454,Champions
14826.0,178,2,385.2,1,3,2,132,Need Attention
14827.0,261,1,0.0,1,1,1,111,Lost
14828.0,25,9,6981.26,4,5,5,455,Champions
14829.0,33,1,345.9,4,1,2,412,New Customers
14831.0,276,3,1676.57,1,3,4,134,Need Attention
14832.0,226,1,322.69,1,1,2,112,Lost
14833.0,95,1,94.8,2,1,1,211,Lost
14834.0,3,1,485.86,5,1,3,513,New Customers
14835.0,125,2,297.0,2,3,2,232,Need Attention
14837.0,39,5,1810.82,3,4,4,344,Loyal Customers
14838.0,19,2,773.6700000000001,4,3,3,433,Need Attention
14839.0,15,3,915.28,5,3,4,534,Need Attention
14840.0,135,1,299.86,2,1,2,212,Lost
14841.0,90,6,2640.09,2,5,5,255,At Risk
14843.0,33,1,211.79999999999998,4,1,1,411,New Customers
14844.0,27,6,3512.62,4,5,5,455,Champions
14845.0,196,1,150.0,1,1,1,111,Lost
14846.0,23,1,437.4,4,1,2,412,New Customers
14847.0,4,2,1039.55,5,3,4,534,Need Attention
14848.0,1,1,310.56,5,1,2,512,New Customers
14849.0,28,16,7045.58,4,5,5,455,Champions
14850.0,13,6,1468.26,5,5,4,554,Champions
14851.0,227,1,318.06,1,1,2,112,Lost
14852.0,20,12,3310.4900000000002,4,5,5,455,Champions
14853.0,19,3,901.0699999999999,4,3,3,433,Need Attention
14854.0,97,3,1255.58,2,3,4,234,Need Attention
14855.0,71,5,5874.65,3,4,5,345,Loyal Customers
14857.0,38,5,2478.731,3,4,5,345,Loyal Customers
14858.0,102,1,180.75,2,1,1,211,Lost
14859.0,151,1,351.9,2,1,2,212,Lost
14861.0,7,7,1084.78,5,5,4,554,Champions
14865.0,334,1,31.200000000000003,1,1,1,111,Lost
14866.0,1,7,6356.64,5,5,5,555,Champions
14867.0,127,12,1883.3799999999999,2,5,4,254,At Risk
14868.0,16,2,606.25,4,3,3,433,Need Attention
14869.0,71,3,1578.64,3,3,4,334,Potential Loyalists
14870.0,9,5,1511.7,5,4,4,544,Champions
14871.0,89,5,736.59,2,4,3,243,At Risk
14872.0,80,3,816.6,2,4,3,243,At Risk
14873.0,230,1,334.45,1,1,2,112,Lost
14874.0,131,1,116.18,2,1,1,211,Lost
14875.0,38,1,1397.08,3,1,4,314,Need Attention
14876.0,117,2,256.7,2,3,2,232,Need Attention
14877.0,15,2,437.0,5,3,2,532,Need Attention
14878.0,1,15,2254.2,5,5,5,555,Champions
14879.0,281,1,185.06,1,1,1,111,Lost
14882.0,111,8,1139.7,2,5,4,254,At Risk
14884.0,266,1,120.6,1,1,1,111,Lost
14885.0,24,2,832.8,4,3,3,433,Need Attention
14890.0,215,2,691.6,1,3,3,133,Need Attention
14891.0,13,2,552.35,5,3,3,533,Need Attention
14892.0,287,1,202.35000000000002,1,1,1,111,Lost
14893.0,214,1,571.76,1,1,3,113,Lost
14894.0,39,2,837.0600000000001,3,3,3,333,Potential Loyalists
14895.0,68,15,12319.89,3,5,5,355,Loyal Customers
14896.0,110,6,1366.43,2,5,4,254,At Risk
14897.0,6,4,1774.16,5,4,4,544,Champions
14898.0,50,7,1664.44,3,5,4,354,Loyal Customers
14900.0,118,1,13.919999999999998,2,1,1,211,Lost
14901.0,3,3,505.96000000000004,5,4,3,543,Champions
14902.0,150,1,398.40000000000003,2,1,2,212,Lost
14904.0,4,2,615.2,5,3,3,533,Need Attention
14905.0,28,5,1203.74,4,4,4,444,Champions
14906.0,41,1,68.44,3,1,1,311,Need Attention
14907.0,4,6,1228.55,5,5,4,554,Champions
14908.0,59,1,104.10000000000001,3,1,1,311,Need Attention
14909.0,33,3,1404.68,4,4,4,444,Champions
14911.0,3,169,131826.54,5,5,5,555,Champions
14912.0,187,2,496.99999999999994,1,3,3,133,Need Attention
14913.0,17,3,2486.6,4,4,5,445,Champions
14915.0,13,7,1227.2,5,5,4,554,Champions
14916.0,27,4,1773.97,4,4,4,444,Champions
14917.0,193,2,1123.75,1,3,4,134,Need Attention
14918.0,1,7,4345.66,5,5,5,555,Champions
14919.0,136,1,359.35,2,1,2,212,Lost
14920.0,161,1,629.4,2,1,3,213,Lost
14922.0,104,1,540.29,2,1,3,213,Lost
14924.0,206,2,620.96,1,3,3,133,Need Attention
14926.0,195,1,220.2,1,1,1,111,Lost
14928.0,224,1,223.91000000000003,1,1,1,111,Lost
14929.0,18,1,612.8100000000001,4,1,3,413,New Customers
14930.0,67,3,2873.77,3,4,5,345,Loyal Customers
14933.0,40,4,1770.0,3,4,4,344,Loyal Customers
14934.0,38,2,980.33,3,3,4,334,Potential Loyalists
14935.0,216,1,1065.12,1,1,4,114,Lost
14936.0,41,3,2929.89,3,4,5,345,Loyal Customers
14938.0,159,2,2322.43,2,3,5,235,Need Attention
14940.0,14,2,531.49,5,3,3,533,Need Attention
14941.0,175,1,182.1,1,1,1,111,Lost
14942.0,189,3,440.78,1,4,2,142,At Risk
14943.0,259,1,107.62,1,1,1,111,Lost
14944.0,34,6,3376.82,3,5,5,355,Loyal Customers
14945.0,10,1,179.4,5,1,1,511,New Customers
14947.0,126,3,588.52,2,4,3,243,At Risk
14949.0,65,4,515.0,3,4,3,343,Loyal Customers
14952.0,14,19,8810.56,5,5,5,555,Champions
14953.0,15,3,723.95,5,4,3,543,Champions
14954.0,299,1,167.27,1,1,1,111,Lost
14955.0,329,1,163.77,1,1,1,111,Lost
14956.0,17,1,1325.0,4,1,4,414,New Customers
14957.0,241,1,274.8,1,1,2,112,Lost
14958.0,191,3,458.26,1,4,2,142,At Risk
14961.0,25,10,8151.57,4,5,5,455,Champions
14962.0,135,3,240.21000000000004,2,4,2,242,At Risk
14963.0,5,5,1165.68,5,4,4,544,Champions
14966.0,320,2,335.12,1,3,2,132,Need Attention
14967.0,38,5,1518.81,3,4,4,344,Loyal Customers
14968.0,55,1,357.4,3,1,2,312,Need Attention
14969.0,300,1,906.23,1,1,3,113,Lost
14970.0,5,8,3327.29,5,5,5,555,Champions
14975.0,17,1,192.45,4,1,1,411,New Customers
14977.0,322,1,31.929999999999996,1,1,1,111,Lost
14978.0,27,5,1210.72,4,4,4,444,Champions
14979.0,332,1,439.46,1,1,2,112,Lost
14980.0,333,1,150.68,1,1,1,111,Lost
14981.0,20,1,270.8,4,1,2,412,New Customers
14982.0,168,1,237.78,2,1,2,212,Lost
14983.0,285,1,183.20000000000002,1,1,1,111,Lost
14984.0,148,3,509.5,2,4,3,243,At Risk
14986.0,280,1,323.38,1,1,2,112,Lost
14987.0,315,4,566.6999999999999,1,4,3,143,At Risk
14988.0,34,3,894.54,3,4,3,343,Loyal Customers
14989.0,258,1,342.4,1,1,2,112,Lost
14990.0,209,2,305.42,1,3,2,132,Need Attention
14991.0,27,1,314.67,4,1,2,412,New Customers
14992.0,38,1,210.5,3,1,1,311,Need Attention
14993.0,160,1,36.13,2,1,1,211,Lost
14994.0,38,3,573.16,3,4,3,343,Loyal Customers
14996.0,78,2,442.28999999999996,2,3,2,232,Need Attention
14997.0,252,1,230.4,1,1,1,111,Lost
14998.0,24,2,340.86,4,3,2,432,Need Attention
14999.0,189,1,129.48000000000002,1,1,1,111,Lost
15002.0,104,5,2543.87,2,4,5,245,At Risk
15003.0,69,6,1060.7,3,5,4,354,Loyal Customers
15005.0,17,24,6365.51,4,5,5,455,Champions
15006.0,50,1,323.05,3,1,2,312,Need Attention
15008.0,77,2,360.0,3,3,2,332,Potential Loyalists
15011.0,13,1,223.0,5,1,1,511,New Customers
15012.0,173,1,246.52,2,1,2,212,Lost
15013.0,84,10,1641.3,2,5,4,254,At Risk
15015.0,98,13,2365.02,2,5,5,255,At Risk
15016.0,19,2,324.24,4,3,2,432,Need Attention
15021.0,94,1,246.07,2,1,2,212,Lost
15022.0,273,1,281.05,1,1,2,112,Lost
15023.0,39,8,4266.37,3,5,5,355,Loyal Customers
15024.0,20,2,762.55,4,3,3,433,Need Attention
15025.0,165,1,636.08,2,1,3,213,Lost
15026.0,45,1,383.66,3,1,2,312,Need Attention
15027.0,160,4,1156.16,2,4,4,244,At Risk
15029.0,216,1,365.1,1,1,2,112,Lost
15030.0,5,5,1353.3300000000002,5,4,4,544,Champions
15031.0,136,7,1972.94,2,5,5,255,At Risk
15032.0,18,5,6050.95,4,4,5,445,Champions
15034.0,15,4,2473.99,5,4,5,545,Champions
15038.0,1,2,305.69,5,3,2,532,Need Attention
15039.0,7,40,15669.29,5,5,5,555,Champions
15040.0,138,1,7.49,2,1,1,211,Lost
15041.0,41,1,113.67,3,1,1,311,Need Attention
15042.0,191,1,179.52,1,1,1,111,Lost
15043.0,59,5,2336.7999999999997,3,4,5,345,Loyal Customers
15044.0,25,15,6657.89,4,5,5,455,Champions
15046.0,22,10,2598.62,4,5,5,455,Champions
15050.0,17,2,2411.7,4,3,5,435,Need Attention
15051.0,34,5,2120.77,3,4,5,345,Loyal Customers
15055.0,71,3,560.07,3,4,3,343,Loyal Customers
15056.0,116,1,133.45,2,1,1,211,Lost
15057.0,39,3,1766.46,3,4,4,344,Loyal Customers
15058.0,64,3,772.9,3,4,3,343,Loyal Customers
15059.0,8,9,1979.82,5,5,5,555,Champions
15061.0,11,69,62074.729999999996,5,5,5,555,Champions
15062.0,20,4,1597.76,4,4,4,444,Champions
15064.0,6,4,1254.41,5,4,4,544,Champions
15065.0,7,1,168.73,5,1,1,511,New Customers
15067.0,9,2,2133.12,5,3,5,535,Need Attention
15068.0,14,2,623.49,5,3,3,533,Need Attention
15070.0,187,2,630.85,1,3,3,133,Need Attention
15071.0,167,1,166.24,2,1,1,211,Lost
15072.0,75,1,187.51999999999998,3,1,1,311,Need Attention
15073.0,9,4,1440.43,5,4,4,544,Champions
15074.0,25,2,817.46,4,3,3,433,Need Attention
15076.0,89,2,566.89,2,3,3,233,Need Attention
15077.0,91,2,2428.08,2,3,5,235,Need Attention
15078.0,3,21,7543.62,5,5,5,555,Champions
15079.0,66,7,2729.79,3,5,5,355,Loyal Customers
15080.0,24,2,546.25,4,3,3,433,Need Attention
15081.0,12,6,1267.52,5,5,4,554,Champions
15082.0,265,1,93.35000000000001,1,1,1,111,Lost
15084.0,242,1,349.4,1,1,2,112,Lost
15085.0,326,1,347.54,1,1,2,112,Lost
15086.0,161,2,218.53,2,3,1,231,Need Attention
15091.0,271,2,565.9,1,3,3,133,Need Attention
15092.0,59,1,318.65,3,1,2,312,Need Attention
15093.0,5,15,8439.81,5,5,5,555,Champions
15094.0,59,2,83.0,3,3,1,331,Potential Loyalists
15095.0,17,6,1771.04,4,5,4,454,Champions
15097.0,179,2,660.27,1,3,3,133,Need Attention
15100.0,297,1,217.2,1,1,1,111,Lost
15101.0,112,4,1160.41,2,4,4,244,At Risk
15102.0,127,2,554.67,2,3,3,233,Need Attention
15105.0,26,2,795.98,4,3,3,433,Need Attention
15107.0,39,2,381.55,3,3,2,332,Potential Loyalists
15109.0,176,2,498.15000000000003,1,3,3,133,Need Attention
15110.0,81,1,301.65000000000003,2,1,2,212,Lost
15111.0,20,2,874.89,4,3,3,433,Need Attention
15112.0,207,1,209.4,1,1,1,111,Lost
15114.0,17,1,416.68,4,1,2,412,New Customers
15115.0,329,1,191.74,1,1,1,111,Lost
15117.0,44,3,934.19,3,4,4,344,Loyal Customers
15122.0,19,8,2863.69,4,5,5,455,Champions
15123.0,17,3,2456.86,4,4,5,445,Champions
15124.0,73,2,266.63,3,3,2,332,Potential Loyalists
15125.0,76,9,5496.39,3,5,5,355,Loyal Customers
15126.0,133,2,449.49,2,3,2,232,Need Attention
15127.0,116,1,304.97,2,1,2,212,Lost
15128.0,26,1,312.68,4,1,2,412,New Customers
15129.0,19,11,3076.43,4,5,5,455,Champions
15133.0,117,1,518.78,2,1,3,213,Lost
15134.0,19,1,83.7,4,1,1,411,New Customers
15135.0,153,1,166.63,2,1,1,211,Lost
15137.0,117,2,823.4,2,3,3,233,Need Attention
15140.0,39,1,889.44,3,1,3,313,Need Attention
15141.0,54,7,1388.47,3,5,4,354,Loyal Customers
15142.0,6,5,2121.18,5,4,5,545,Champions
15143.0,28,1,304.18,4,1,2,412,New Customers
15144.0,24,9,4490.87,4,5,5,455,Champions
15149.0,172,4,1033.81,2,4,4,244,At Risk
15150.0,52,3,3686.61,3,4,5,345,Loyal Customers
15151.0,19,2,2085.61,4,3,5,435,Need Attention
15152.0,297,1,518.14,1,1,3,113,Lost
15154.0,74,2,1091.99,3,3,4,334,Potential Loyalists
15157.0,166,2,718.04,2,3,3,233,Need Attention
15159.0,5,3,2797.76,5,4,5,545,Champions
15160.0,17,1,101.31,4,1,1,411,New Customers
15162.0,328,1,312.9,1,1,2,112,Lost
15164.0,29,5,982.52,4,4,4,444,Champions
15166.0,64,1,167.16,3,1,1,311,Need Attention
15167.0,3,4,1496.67,5,4,4,544,Champions
15169.0,323,1,356.17,1,1,2,112,Lost
15170.0,3,1,81.15,5,1,1,511,New Customers
15173.0,14,6,1340.83,5,5,4,554,Champions
15174.0,7,1,345.71,5,1,2,512,New Customers
15176.0,264,1,988.04,1,1,4,114,Lost
15177.0,22,1,948.93,4,1,4,414,New Customers
15179.0,22,7,4641.26,4,5,5,455,Champions
15180.0,14,2,729.4300000000001,5,3,3,533,Need Attention
15181.0,17,2,510.72,4,3,3,433,Need Attention
15182.0,45,6,2022.7520000000002,3,5,5,355,Loyal Customers
15183.0,144,3,639.93,2,4,3,243,At Risk
15184.0,320,1,123.19,1,1,1,111,Lost
15186.0,70,3,991.7900000000001,3,4,4,344,Loyal Customers
15188.0,322,1,310.43,1,1,2,112,Lost
15189.0,11,3,618.38,5,4,3,543,Champions
15190.0,31,1,834.4399999999999,4,1,3,413,New Customers
15191.0,59,3,588.05,3,4,3,343,Loyal Customers
15192.0,172,2,622.07,2,3,3,233,Need Attention
15194.0,1,11,3610.33,5,5,5,555,Champions
15196.0,29,2,316.25,4,3,2,432,Need Attention
15197.0,34,2,533.9,3,3,3,333,Potential Loyalists
15198.0,5,3,377.71,5,4,2,542,Champions
15199.0,31,5,1542.4,4,4,4,444,Champions
15200.0,91,1,549.05,2,1,3,213,Lost
15201.0,36,2,606.4100000000001,3,3,3,333,Potential Loyalists
15202.0,17,3,6001.49,4,4,5,445,Champions
15203.0,19,8,2228.38,4,5,5,455,Champions
15207.0,13,3,683.9200000000001,5,4,3,543,Champions
15208.0,20,1,100.4,4,1,1,411,New Customers
15209.0,326,1,178.98000000000002,1,1,1,111,Lost
15210.0,171,1,301.92,2,1,2,212,Lost
15215.0,42,3,1273.24,3,4,4,344,Loyal Customers
15216.0,215,1,389.49,1,1,2,112,Lost
15217.0,160,1,426.24,2,1,2,212,Lost
15218.0,52,10,5075.26,3,5,5,355,Loyal Customers
15219.0,245,1,379.7,1,1,2,112,Lost
15221.0,3,3,1658.95,5,4,4,544,Champions
15222.0,69,10,2965.91,3,5,5,355,Loyal Customers
15223.0,206,3,662.2,1,4,3,143,At Risk
15224.0,109,3,549.28,2,4,3,243,At Risk
15227.0,59,3,885.14,3,4,3,343,Loyal Customers
15228.0,24,2,2193.56,4,3,5,435,Need Attention
15229.0,183,1,160.5,1,1,1,111,Lost
15231.0,217,1,250.26,1,1,2,112,Lost
15240.0,27,5,2127.0,4,4,5,445,Champions
15241.0,27,3,1293.72,4,4,4,444,Champions
15242.0,18,1,302.04,4,1,2,412,New Customers
15243.0,31,1,610.6,4,1,3,413,New Customers
15244.0,262,1,280.51,1,1,2,112,Lost
15245.0,70,4,1558.54,3,4,4,344,Loyal Customers
15246.0,152,1,266.25,2,1,2,212,Lost
15247.0,74,2,620.06,3,3,3,333,Potential Loyalists
15248.0,8,3,1893.93,5,4,4,544,Champions
15249.0,26,5,2577.54,4,4,5,445,Champions
15250.0,237,1,60.0,1,1,1,111,Lost
15251.0,10,10,9839.55,5,5,5,555,Champions
15252.0,18,3,1362.63,4,4,4,444,Champions
15253.0,118,2,912.79,2,3,4,234,Need Attention
15254.0,143,2,787.99,2,3,3,233,Need Attention
15255.0,10,5,1946.46,5,4,4,544,Champions
15256.0,158,1,71.95,2,1,1,211,Lost
15257.0,10,1,368.75,5,1,2,512,New Customers
15259.0,109,4,1182.3799999999999,2,4,4,244,At Risk
15260.0,7,18,6956.96,5,5,5,555,Champions
15261.0,14,2,1103.18,5,3,4,534,Need Attention
15262.0,84,1,127.07,2,1,1,211,Lost
15264.0,127,1,454.66,2,1,2,212,Lost
15265.0,201,2,1839.52,1,3,4,134,Need Attention
15266.0,22,3,540.0600000000001,4,4,3,443,Champions
15268.0,75,3,961.9000000000001,3,4,4,344,Loyal Customers
15270.0,34,11,4553.07,3,5,5,355,Loyal Customers
15271.0,5,7,1681.04,5,5,4,554,Champions
15272.0,46,4,1363.54,3,4,4,344,Loyal Customers
15273.0,196,1,228.96,1,1,1,111,Lost
15276.0,31,1,401.5,4,1,2,412,New Customers
15277.0,21,1,220.44,4,1,1,411,New Customers
15278.0,158,4,496.15999999999997,2,4,3,243,At Risk
15279.0,105,3,982.16,2,4,4,244,At Risk
15280.0,85,2,293.09999999999997,2,3,2,232,Need Attention
15281.0,1,3,4376.77,5,4,5,545,Champions
15282.0,166,1,348.59,2,1,2,212,Lost
15283.0,83,2,114.43,2,3,1,231,Need Attention
15284.0,97,1,24.75,2,1,1,211,Lost
15285.0,4,1,94.92,5,1,1,511,New Customers
15287.0,31,2,183.24,4,3,1,431,Need Attention
15288.0,43,3,1100.76,3,4,4,344,Loyal Customers
15289.0,55,2,653.3100000000001,3,3,3,333,Potential Loyalists
15290.0,29,6,2004.76,4,5,5,455,Champions
15291.0,12,23,7921.110000000001,5,5,5,555,Champions
15293.0,262,1,247.5,1,1,2,112,Lost
15294.0,7,1,233.35,5,1,1,511,New Customers
15295.0,251,1,217.23999999999998,1,1,1,111,Lost
15296.0,17,6,6669.97,4,5,5,455,Champions
15298.0,32,10,3926.05,4,5,5,455,Champions
15299.0,30,2,1343.52,4,3,4,434,Need Attention
15301.0,4,3,1276.97,5,4,4,544,Champions
15302.0,327,1,308.0,1,1,2,112,Lost
15303.0,162,2,650.16,2,3,3,233,Need Attention
15304.0,18,1,102.0,4,1,1,411,New Customers
15305.0,152,1,93.6,2,1,1,211,Lost
15306.0,96,6,2310.38,2,5,5,255,At Risk
15309.0,207,4,797.96,1,4,3,143,At Risk
15310.0,75,1,1634.64,3,1,4,314,Need Attention
15311.0,6,104,51014.8,5,5,5,555,Champions
15312.0,35,6,1770.3400000000001,3,5,4,354,Loyal Customers
15314.0,10,2,492.47999999999996,5,3,3,533,Need Attention
15317.0,273,1,129.75,1,1,1,111,Lost
15321.0,33,9,3961.42,4,5,5,455,Champions
15322.0,73,1,711.18,3,1,3,313,Need Attention
15323.0,159,3,434.6,2,4,2,242,At Risk
15324.0,297,1,140.22000000000003,1,1,1,111,Lost
15325.0,69,5,966.0600000000001,3,4,4,344,Loyal Customers
15326.0,205,4,1388.81,1,4,4,144,At Risk
15328.0,4,1,107.24,5,1,1,511,New Customers
15329.0,5,7,1677.78,5,5,4,554,Champions
15331.0,96,3,767.91,2,4,3,243,At Risk
15332.0,110,1,1706.23,2,1,4,214,Lost
15337.0,7,1,373.02,5,1,2,512,New Customers
15338.0,273,1,283.43,1,1,2,112,Lost
15339.0,17,5,1253.77,4,4,4,444,Champions
15340.0,158,1,105.5,2,1,1,211,Lost
15341.0,45,1,382.2,3,1,2,312,Need Attention
15346.0,22,2,343.7,4,3,2,432,Need Attention
15347.0,34,1,555.85,3,1,3,313,Need Attention
15351.0,1,3,1503.51,5,4,4,544,Champions
15352.0,145,1,114.95,2,1,1,211,Lost
15353.0,74,4,1617.8899999999999,3,4,4,344,Loyal Customers
15354.0,199,3,284.4,1,4,2,142,At Risk
15356.0,19,1,201.76,4,1,1,411,New Customers
15358.0,11,13,6637.9800000000005,5,5,5,555,Champions
15359.0,259,8,181.35,1,5,1,151,At Risk
15361.0,122,3,270.15000000000003,2,4,2,242,At Risk
15362.0,45,2,613.08,3,3,3,333,Potential Loyalists
15363.0,89,1,352.11,2,1,2,212,Lost
15365.0,80,4,980.76,2,4,4,244,At Risk
15366.0,6,5,1786.57,5,4,4,544,Champions
15367.0,14,7,3203.74,5,5,5,555,Champions
15369.0,89,11,6251.26,2,5,5,255,At Risk
15370.0,7,1,1352.96,5,1,4,514,New Customers
15371.0,259,1,59.400000000000006,1,1,1,111,Lost
15372.0,46,7,4009.66,3,5,5,355,Loyal Customers
15373.0,5,5,671.1800000000001,5,4,3,543,Champions
15374.0,221,1,139.32,1,1,1,111,Lost
15375.0,286,1,60.959999999999994,1,1,1,111,Lost
15377.0,12,1,304.3,5,1,2,512,New Customers
15378.0,59,2,246.5,3,3,2,332,Potential Loyalists
15380.0,16,6,1558.7,4,5,4,454,Champions
15381.0,20,3,1293.72,4,4,4,444,Champions
15382.0,34,4,6012.66,3,4,5,345,Loyal Customers
15384.0,189,1,276.5,1,1,2,112,Lost
15385.0,274,1,307.8,1,1,2,112,Lost
15387.0,88,1,468.65,2,1,3,213,Lost
15389.0,151,3,1733.8,2,4,4,244,At Risk
15390.0,5,1,834.89,5,1,3,513,New Customers
15391.0,180,1,289.87,1,1,2,112,Lost
15392.0,28,1,391.41,4,1,2,412,New Customers
15393.0,164,3,659.48,2,4,3,243,At Risk
15394.0,38,6,2388.44,3,5,5,355,Loyal Customers
15396.0,180,1,508.20000000000005,1,1,3,113,Lost
15400.0,17,3,586.1,4,4,3,443,Champions
15401.0,49,2,216.95000000000002,3,3,1,331,Potential Loyalists
15402.0,75,3,1047.43,3,4,4,344,Loyal Customers
15403.0,88,2,170.88,2,3,1,231,Need Attention
15405.0,172,1,310.74,2,1,2,212,Lost
15406.0,50,2,465.15999999999997,3,3,3,333,Potential Loyalists
15409.0,317,1,131.25,1,1,1,111,Lost
15410.0,165,2,1234.88,2,3,4,234,Need Attention
15413.0,288,5,6798.72,1,4,5,145,At Risk
15416.0,75,3,588.5,3,4,3,343,Loyal Customers
15418.0,22,2,452.32,4,3,2,432,Need Attention
15420.0,30,6,743.0,4,5,3,453,Champions
15421.0,75,5,2063.97,3,4,5,345,Loyal Customers
15422.0,50,3,1080.07,3,4,4,344,Loyal Customers
15423.0,178,2,223.39,1,3,1,131,Need Attention
15424.0,59,1,214.44,3,1,1,311,Need Attention
15425.0,125,3,1787.07,2,4,4,244,At Risk
15426.0,38,4,756.58,3,4,3,343,Loyal Customers
15428.0,233,2,381.72,1,3,2,132,Need Attention
15430.0,64,2,954.75,3,3,4,334,Potential Loyalists
15431.0,99,1,153.24,2,1,1,211,Lost
15432.0,137,1,149.57,2,1,1,211,Lost
15434.0,10,3,1045.13,5,4,4,544,Champions
15437.0,237,1,193.29000000000002,1,1,1,111,Lost
15439.0,1,4,1269.05,5,4,4,544,Champions
15441.0,21,2,890.81,4,3,3,433,Need Attention
15443.0,71,7,1939.02,3,5,4,354,Loyal Customers
15445.0,186,1,171.0,1,1,1,111,Lost
15446.0,225,2,230.77,1,3,1,131,Need Attention
15447.0,124,4,337.71000000000004,2,4,2,242,At Risk
15448.0,271,1,294.17,1,1,2,112,Lost
15451.0,31,2,233.21,4,3,1,431,Need Attention
15452.0,69,2,1079.6,3,3,4,334,Potential Loyalists
